frame.time_epoch	frame.len	eth.src	eth.dst	ip.src	ip.dst	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport	icmp.type	icmp.code	arp.opcode	arp.src.hw_mac	arp.src.proto_ipv4	arp.dst.hw_mac	arp.dst.proto_ipv4	ipv6.src	ipv6.dst
1540447491.766841000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	1209	80			3	0							
1540447491.890037000	74	c4:12:f5:db:4a:e2	4c:09:d4:c6:12:7b	192.168.2.105	192.168.2.1			51233	53									
1540447492.107195000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1380	53									
1540447492.191290000	86	4c:09:d4:c6:12:7b	33:33:00:00:00:01														fe80::1	ff02::1
1540447492.263789000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	1209	80											
1540447492.263852000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	49617	8280											
1540447492.283515000	82	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	114.114.114.114			41394	53									
1540447492.283991000	110	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			41394	53	3	0							
1540447492.396841000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540447492.646290000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3242	53									
1540447492.682959000	60	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d									1	3c:33:00:98:ee:fd	192.168.2.110	00:00:00:00:00:00	192.168.2.101		
1540447492.683762000	60	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd									2	40:8d:5c:4b:99:1d	192.168.2.101	3c:33:00:98:ee:fd	192.168.2.110		
1540447492.721886000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540447492.756685000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540447492.813221000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	1209	80											
1540447492.813286000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	49617	8280											
1540447492.813709000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	1209	80			3	0							
1540447493.064394000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1380	53									
1540447493.106014000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1380	53									
1540447493.113196000	60	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd									1	4c:09:d4:c6:12:7b	192.168.2.1	00:00:00:00:00:00	192.168.2.110		
1540447493.120349000	60	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b									2	3c:33:00:98:ee:fd	192.168.2.110	4c:09:d4:c6:12:7b	192.168.2.1		
1540447493.133633000	83	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			45627	53									
1540447493.134065000	111	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			45627	53	3	0							
1540447493.213392000	75	dc:20:08:3a:eb:e8	4c:09:d4:c6:12:7b	192.168.2.111	192.168.2.1			60422	53									
1540447493.378189000	60	4c:09:d4:c6:12:7b	48:02:2e:01:83:15									1	4c:09:d4:c6:12:7b	192.168.2.1	00:00:00:00:00:00	192.168.2.109		
1540447493.385231000	60	48:02:2e:01:83:15	4c:09:d4:c6:12:7b									2	48:02:2e:01:83:15	192.168.2.109	4c:09:d4:c6:12:7b	192.168.2.1		
1540447493.385337000	78	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	8.8.8.8			41012	53									
1540447493.385779000	106	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			41012	53	3	0							
1540447493.636604000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3246	53									
1540447493.638729000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	3246									
1540447493.681569000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3246	53									
1540447493.741502000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540447493.743325000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540447493.753683000	76	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1			40301	53									
1540447493.800654000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540447493.800738000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540447493.801155000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540447493.804122000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540447493.804225000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540447493.804227000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540447493.879781000	98	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1					8	0							
1540447493.880322000	98	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112					0	0							
1540447493.963279000	82	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	8.8.8.8			35560	53									
1540447493.964016000	110	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			35560	53	3	0							
1540447494.105121000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1380	53									
1540447494.297759000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540447494.297762000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540447494.297963000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540447494.297964000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540447494.297966000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540447494.397048000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540447494.403362000	71	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	8.8.8.8			41202	53									
1540447494.403829000	99	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			41202	53	3	0							
1540447494.434090000	73	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			59503	53									
1540447494.434543000	101	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			59503	53	3	0							
1540447494.675957000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3243	53									
1540447494.751696000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540447494.753027000	71	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			45343	53									
1540447494.753541000	99	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			45343	53	3	0							
1540447494.755336000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540447494.798448000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540447494.798601000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540447494.798602000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540447494.798604000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540447494.798718000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540447494.798959000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540447494.981471000	60	50:c7:bf:1c:9c:a6	4c:09:d4:c6:12:7b									1	50:c7:bf:1c:9c:a6	192.168.2.120	00:00:00:00:00:00	192.168.2.1		
1540447494.981793000	60	4c:09:d4:c6:12:7b	50:c7:bf:1c:9c:a6									2	4c:09:d4:c6:12:7b	192.168.2.1	50:c7:bf:1c:9c:a6	192.168.2.120		
1540447495.044750000	70	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			34041	53									
1540447495.045195000	98	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			34041	53	3	0							
1540447495.299639000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540447495.299812000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540447495.299813000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540447495.299815000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540447495.299816000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540447495.356053000	73	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3244	53									
1540447495.509622000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.220.62.219	43204	80											
1540447495.510068000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	43204	80			3	0							
1540447495.637976000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3247	53									
1540447495.640081000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	3247									
1540447495.679289000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3247	53									
1540447495.758621000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540447495.773926000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540447495.797547000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540447495.797723000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540447495.797725000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540447495.797726000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540447495.797728000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540447495.798041000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540447495.938848000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	24309	80											
1540447495.938933000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	24832	8280											
1540447496.063333000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1381	53									
1540447496.106545000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1381	53									
1540447496.297297000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540447496.297414000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540447496.297415000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540447496.298500000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540447496.299103000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540447496.361048000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	24832	8280											
1540447496.361112000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	24309	80											
1540447496.361632000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	24832	8280			3	0							
1540447496.397083000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540447496.677835000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3245	53									
1540447496.765930000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540447496.775668000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540447496.798060000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540447496.798235000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540447496.798237000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540447496.798238000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540447496.798240000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540447496.861018000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	24832	8280											
1540447496.861095000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	24309	80											
1540447496.887350000	60	c4:12:f5:db:4a:e2	4c:09:d4:c6:12:7b									1	c4:12:f5:db:4a:e2	192.168.2.105	00:00:00:00:00:00	192.168.2.1		
1540447496.887642000	60	4c:09:d4:c6:12:7b	c4:12:f5:db:4a:e2									2	4c:09:d4:c6:12:7b	192.168.2.1	c4:12:f5:db:4a:e2	192.168.2.105		
1540447497.062430000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1381	53									
1540447497.084672000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	112.74.102.136			24123	32100									
1540447497.084785000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	54.154.5.26			24123	32100									
1540447497.084787000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	54.149.224.179			24123	32100									
1540447497.085198000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			24123	32100	3	0							
1540447497.085592000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			24123	32100	3	0							
1540447497.085794000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			24123	32100	3	0							
1540447497.106013000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1381	53									
1540447497.297580000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540447497.297774000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540447497.297776000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540447497.297777000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540447497.297778000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540447497.311533000	82	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			58450	53									
1540447497.311984000	110	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			58450	53	3	0							
1540447497.389723000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	24832	8280											
1540447497.389785000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	24309	80											
1540447497.390215000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	24832	8280			3	0							
1540447497.596003000	75	50:c7:bf:1c:9c:c6	4c:09:d4:c6:12:7b	192.168.2.119	192.168.2.1			39929	53									
1540447497.646620000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3248	53									
1540447497.648857000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	3248									
1540447497.689461000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3248	53									
1540447497.773239000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540447497.775441000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540447497.798269000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540447497.798422000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540447497.798424000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540447497.798425000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540447497.798558000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540447498.121886000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1381	53									
1540447498.217274000	108	dc:20:08:3a:eb:e8	4c:09:d4:c6:12:7b	192.168.2.111	192.168.2.1			43540	53									
1540447498.219412000	108	4c:09:d4:c6:12:7b	dc:20:08:3a:eb:e8	192.168.2.1	192.168.2.111			53	43540									
1540447498.394022000	78	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	192.168.2.1			37927	53									
1540447498.397173000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540447498.677058000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3246	53									
1540447498.709220000	74	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	192.168.2.1			57701	53									
1540447498.779877000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540447498.785960000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540447498.798150000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540447498.798327000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540447498.798329000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540447498.798330000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540447498.798331000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540447498.798693000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540447498.865630000	73	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	8.8.8.8			3126	53									
1540447498.866111000	101	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			3126	53	3	0							
1540447498.976279000	82	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	192.168.2.1			57301	53									
1540447499.240973000	83	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			49662	53									
1540447499.241502000	111	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			49662	53	3	0							
1540447499.297647000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540447499.297830000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540447499.297831000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540447499.297833000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540447499.297834000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540447499.413744000	71	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	192.168.2.1			50896	53									
1540447499.699489000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3249	53									
1540447499.701655000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	3249									
1540447499.716869000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3250	53									
1540447499.759043000	75	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1			39630	53									
1540447499.786182000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540447499.825252000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540447499.989854000	75	50:c7:bf:1c:9c:a6	4c:09:d4:c6:12:7b	192.168.2.120	192.168.2.1			48932	53									
1540447500.061966000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1381	53									
1540447500.062629000	70	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	192.168.2.1			52477	53									
1540447500.192054000	86	4c:09:d4:c6:12:7b	33:33:00:00:00:01														fe80::1	ff02::1
1540447500.357324000	106	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3251	53									
1540447500.359596000	106	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	3251									
1540447500.397230000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540447500.480179000	72	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3251	53									
1540447500.513503000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	48972	8280											
1540447500.513505000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	49537	80											
1540447500.514000000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	48972	8280			3	0							
1540447500.514212000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	49537	80			3	0							
1540447500.614731000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	50.19.254.134			50861	10240									
1540447500.614891000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.248.234.207			50861	10240									
1540447500.614893000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	46.137.188.54			50861	10240									
1540447500.614894000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.226.84.253			50861	10240									
1540447500.615058000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.188.37.216			50861	10240									
1540447500.615060000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	120.24.59.150			50861	10240									
1540447500.615189000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	114.215.137.159			50861	10240									
1540447500.615190000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	104.199.156.58			50861	10240									
1540447500.615316000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540447500.615600000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540447500.615797000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540447500.615990000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540447500.616243000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540447500.616668000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540447500.684031000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			3247	53									
1540447500.792729000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540447500.794410000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540447501.012859000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	49537	80											
1540447501.012862000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	48972	8280											
1540447501.093186000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	61.188.37.216	59983	8000											
1540447501.093724000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	59983	8000			3	0							
1540447501.098328000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	122.226.84.253	47876	443											
